Title,Description
1月集合信托发行数量规模环比双降六成,数据显示，今年1月集合信托产品发行数量和募资规模均出现大幅萎缩，环比降幅达六成。除了春节因素以外，1月份市场资金面依然偏紧，导致很多产品延缓发行。另外，监管机构整顿非标理财市场也在一定程度上影响了信托产品的发行。
里昂证券估算中国债务总规模107万亿,里昂证券13日在最新一份报告中警示了中国不断增长的债务风险。2015年中国债务规模GDP将达到245%。同时，里昂证券估算出2012年末中国的债务总规模(政府、企业和个人)为107万亿元，即GDP的205%。其中，最令人担心的仍然是地方政府的负债。
5月十城市土地出让金涉房税收双降重挫土地财政,数据显示，5月十城市土地出让金同比降近25%，涉房税收锐减。地方财政在两大财源“双降”的重压之下，处境不易且难言乐观。专家认为，此时地方政府若托起楼市，无异于饮鸩止渴，地方财政应走出过度依赖房地产业的怪圈。
双11，属于谁的胜利？,小米式的胜利，淘宝式的胜利和品牌式的胜利…之所以用“式”是因为作者认为给商业流通带来变革的并不是几家企业，而是以几家企业为代表的新式消费者企业。双十一，究竟是属于谁的胜利？
服务外包企业转型升级时不我待——理性看待退市现象,中国服务外包企业所需要的人力资源分为三类，初级，中级和高级。初级人员由于“分数至上”、“应试教育”的体制问题，基本上无法满足社会经济活动的需求。其他两类的人员在中国更是难以一求
揭秘广东电子垃圾第一镇：行情不振经营户歇业,回忆起两年前的情形，张晓宾至今印象深刻。“以前这里简直不是人住的，现在已经强了几百倍了。”张晓宾说，“在以前，睡觉时一定要关窗，不然到了夜里三四点，白天排放的废气蒸发不出去，一压下来，人就会被闷醒，受不了。”
360路由器：适合小白的创新有大市场,智能穿戴的风潮紧绷了媒体人的神经，手表、手环、戒指或许都会是智能的，硬件和软件的结合在这个时代都会引发无限遐想。别拿小创新不当创新，以前并不是做不到，而这样稍微改一改，的确能让用户方便起来，360路由器就属于这样的创新。
返利网大起底：“万家购物”如何吹起“庞氏”骗局,近期，以购物佣金分成为卖点的返利网站、团购网站频现崩盘事件，浙江“万家购物”网等“李鬼”被查处、关闭，相关事件涉案金额已达数百亿元。去年中国电子商务投诉与维权公共平台共接到投诉近10万起。
竞争情报分析员需具备六点能力,以合法的手段收集、整理竞争对手的相关信息，通过分析研究，提升为竞争情报，服务企业决策的专业人员。具备良好的竞争意识；一流的竞争情报收集能力；优秀的竞争情报分析处理能力；较强的文字表达能力；良好的沟通交流能力及服务意识；主动的学习能力。
百度1.6亿美元投资糯米网占股59%,百度公司战略投资团购网站糯米网的交易已经基本落定，今日签署正式协议，百度将投资1.6亿美元控股人人网旗下的糯米网，占股比例约59%。本次交易预计于2013年第四季度完成，糯米网估值约为2.7亿美金。
习近平：驽马十驾，功在不舍,习近平在中国科学院第十七次院士大会、中国工程院第十二次院士大会上讲话强调：科技竞争就像短道速滑，我们在加速，人家也在加速，最后要看谁速度更快、谁的速度更能持续。荀子说：“骐骥一跃，不能十步；驽马十驾，功在不舍。”
大二学生退学申请：想遇到有点“档次”的同学,“作为学生，给教授写信对我来说，如同一场重大的考验。我既冲动，又惶恐。”一名挤过高考独木桥的大二学生，却要向大学提出退学申请！离开校园前，他鼓起勇气，给自己所尊敬的一位教授写信，真实坦露了对于大学教育的失望。
“人头移植”两年内可能成真道德上存极大争议,现代医学进步有可能让“换头术”成为现实。新的身体将来自一个正常脑死亡的捐献者。医生会冷冻病人的头和捐赠者的身体，之后用锋利的手术刀切下病人的颈部以及相连的血管和脊髓，再移至捐赠者躯体。
中国学前教育如何唱好普惠戏,一是增加公办园数量，将硬性数据纳入政绩考评体系；二是不能只给民办园政策不给钱；三是增加普惠性幼儿园的数量，尽量使之往公益属性上靠拢；四是以政府购买公共服务的方式，注重民办园“人”的培养与发展……@光明网评论员文章
高平三市长互揭为官场现形记添新例,反腐过程中，官员的互揭虽出于自保本能，但却清晰看出这些贪腐官员为各自利益，如何“忍辱负重”地“加强团结”。以历代官场现形记的记录看，这些贪腐官员的表现并无创新，只是更加贪婪、更加大胆。@光明网评论员文章
女老板为完成父亲心愿放弃事业扎根深山支教,她是一位山村教师的女儿，一心向往外面的世界，初中毕业后走出大山，在县城当上了小老板，过着幸福的日子；而她的父亲，在自己建立起来的高山学校工作了27年，直到生命终结。当他身患肝癌，自知生命无多时，希望女儿能够接过他的教鞭……
管不住公款吃喝，浪费仍会刺眼,“舌尖上的浪费”，成为最近的一句流行语。我国每年餐桌上浪费的粮食高达2000亿元，被倒掉的食物相当于2亿人的口粮。花别人的不心疼，公款吃喝是浪费的主力军。一些西方成功人士推崇“拼命地挣钱、拼命地省钱、拼命地捐钱”，这种财富观值得学习
土豆：严肃点，人家叫“饭”不叫“菜”,【土豆：严肃点，人家叫“饭”不叫“菜”】“土豆翻身做主粮”的消息吸引了众多关注，作为广州街坊熟悉的“酸辣土豆丝”主角，能否改变国人“北方食面、南方吃米”的饮食习惯？记者走访了广州各界人士。小编可喜欢吃土豆了，不过当成主食可能有点不适应，亲呢？
广州一中学欲开女生班培养淑女校服以旗袍为主,男生也要淑女班！上午11点，一名身穿裙装校服的男生在广州真光中学门口织毛衣，抗议该校将开淑女班，另有女生在旁高举淑女顶个毛线标语。此前有媒体报道真光中学将开学习家政、社交等淑女班，女生需穿旗袍上课！
雪山乌托邦——500块，做雪山木屋业主,雪山乌托邦——500块，做雪山木屋业主：世界公认最美的梅里雪山巅，茶马古道最美的神湖纳娜错旁，为你建造一座刻有你名字的专属小木屋，你就是业主！你也可以去拥有一座专属你俩的“情侣小木屋”或“家庭小木屋”，你的地盘你做主！揭秘“雪山上的小木屋”：
游戏业大佬讲的三个“大R体验”的启示‘游戏大观,一款人气页游问“如果大R用户死命充值，你们最多能充值多少？”，答案是：5万。而另一款高收入产品，即使500万元也能消费掉。大R，花钱要有结果，如果结果是个半成品，依然等于无果，伤了大R的心。大R花钱是为更爽乐趣，不是花钱买没趣
红白机30年：游戏史上的旷世巨作‘游戏大观,当上村雅之设计出红白机后，推动了整个行业的进步。没有了任天堂，宫本茂不知何时何地才能成为游戏设计大师。但有了任天堂，尤其是任天堂的红白机，我们却得以享受浩瀚游戏海洋中最具标志性的游戏角色、设计理念和视觉元素。
自媒体变现：潘越飞加盟搜狐IT任主编,6个月前，他还是杭州钱江晚报一名小小记者，6个月后，这厮已经成了门户网站搜狐IT频道主编。小潘潘的蝴蝶翅膀扇在自媒体江湖，就掀起了飓风@搜狐IT@潘越飞@桔子水晶陈中
迪士尼单季营收607亿超国内动漫年产值‘游戏大观,在截至3月31日的二季度财季中，迪士尼净利润共达11.4亿美元，同比增长21%。营收增长6.1%至96.3亿美元(约为人民币607亿元)。相比之下，2010年中国动漫产业年产值为470.84亿元。估计2011年动漫产业总产值大约为600亿元
任志强:置业者别太关心房价降不降有需要就买,昨天下午，华远地产董事长任志强在厦门活动中，对于近日杭州、温州、广州、深圳等地传出“限购解绑”的消息，任志强表示，大部分城市会取消限购，不取消也会转换。建议购房者：“你们不要把心思放在房价降不降上，有需要就买！”
北京20%个税或名存实亡：税费悄然降低,在住建委进行网签时会以官方区域最低指导价确定网签价格，以中关村一套40平米一居为例，目前市场价约5万/㎡，总价200万。而该地区过户最低指导价为2.5万/㎡，总价仅100万。同时银行利息、装修费、本次交易营业税等都可折抵个税。
